id	title	director
<http://dbpedia.org/resource/The_Naked_Gun:_From_the_Files_of_Police_Squad%21>	The Naked Gun: From the Files of Police Squad!@en	David Zucker (filmmaker)@en
<http://dbpedia.org/resource/The_Misadventures_of_Merlin_Jones>	The Misadventures of Merlin Jones@en	Robert Stevenson (director)@en
<http://dbpedia.org/resource/The_Other_End_of_the_Line>	The Other End of the Line@en	James Dodson (producer)@en
<http://dbpedia.org/resource/The_Mouse_That_Roared>	The Mouse That Roared@en	Jack Arnold (director)@en
<http://dbpedia.org/resource/A_Bell_for_Adano>	A Bell for Adano@en	Henry King (director)@en
<http://dbpedia.org/resource/Up_the_Creek_%281984_film%29>	Up the Creek (1984 film)@en	Robert Butler (director)@en
<http://dbpedia.org/resource/Dr._Jekyll_and_Mr._Hyde_%281920_film%29>	Dr. Jekyll and Mr. Hyde (1920 film)@en	John S. Robertson@en
<http://dbpedia.org/resource/Lady_Snowblood_2:_Love_Song_of_Vengeance>	Lady Snowblood 2: Love Song of Vengeance@en	Toshiya Fujita (director)@en
<http://dbpedia.org/resource/The_Ipcress_File_%28film%29>	The Ipcress File (film)@en	Sidney J. Furie@en
<http://dbpedia.org/resource/The_Man_with_Bogart%27s_Face>	The Man with Bogart's Face@en	Robert Day (director)@en
<http://dbpedia.org/resource/One_Does_Not_Play_with_Love>	One Does Not Play with Love@en	Georg Wilhelm Pabst@en
<http://dbpedia.org/resource/Man_in_the_Shadow>	Man in the Shadow@en	Jack Arnold (director)@en
<http://dbpedia.org/resource/Ro.Go.Pa.G.>	Ro.Go.Pa.G.@en	Roberto Rossellini@en
<http://dbpedia.org/resource/Bang_the_Drum_Slowly_%28film%29>	Bang the Drum Slowly (film)@en	John D. Hancock@en
<http://dbpedia.org/resource/The_Satanic_Rites_of_Dracula>	The Satanic Rites of Dracula@en	Alan Gibson (director)@en
<http://dbpedia.org/resource/Dick_Tracy_Meets_Gruesome>	Dick Tracy Meets Gruesome@en	John Rawlins (director)@en
<http://dbpedia.org/resource/Southern_Comfort_%28film%29>	Southern Comfort (film)@en	Walter Hill (filmmaker)@en
<http://dbpedia.org/resource/Alarm_%28film%29>	Alarm (film)@en	Alice O'Fredericks@en
<http://dbpedia.org/resource/Year_of_the_Dog_%28film%29>	Year of the Dog (film)@en	Mike White (scriptwriter)@en
<http://dbpedia.org/resource/Periwinkle_%28film%29>	Periwinkle (film)@en	James Kirkwood, Sr.@en
<http://dbpedia.org/resource/Viva_Villa%21>	Viva Villa!@en	Howard Hawks@en
<http://dbpedia.org/resource/The_Vigilantes_Are_Coming>	The Vigilantes Are Coming@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/The_Black_Book_%28serial%29>	The Black Book (serial)@en	Spencer Gordon Bennet@en
<http://dbpedia.org/resource/Lucille_Love,_Girl_of_Mystery>	Lucille Love, Girl of Mystery@en	Francis Ford (actor)@en
<http://dbpedia.org/resource/The_Secret_Code_%28serial%29>	The Secret Code (serial)@en	Spencer Gordon Bennet@en
<http://dbpedia.org/resource/The_Passion_of_Joan_of_Arc>	The Passion of Joan of Arc@en	Carl Theodor Dreyer@en
<http://dbpedia.org/resource/The_Phantom_of_the_Opera_%281925_film%29>	The Phantom of the Opera (1925 film)@en	Lon Chaney, Sr.@en
<http://dbpedia.org/resource/Live_from_Baghdad_%28film%29>	Live from Baghdad (film)@en	Mick Jackson (director)@en
<http://dbpedia.org/resource/Thank_You,_Jeeves%21>	Thank You, Jeeves!@en	Arthur Greville Collins@en
<http://dbpedia.org/resource/The_Adventures_of_Robinson_Crusoe_%28serial%29>	The Adventures of Robinson Crusoe (serial)@en	Robert F. Hill@en
<http://dbpedia.org/resource/Flight_of_the_Phoenix_%282004_film%29>	Flight of the Phoenix (2004 film)@en	John Moore (director)@en
<http://dbpedia.org/resource/H._G._Wells%27_War_of_the_Worlds_%282005_film%29>	H. G. Wells' War of the Worlds (2005 film)@en	David Michael Latt@en
<http://dbpedia.org/resource/The_Phantom_of_the_Air>	The Phantom of the Air@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/The_Call_of_the_Wild_%281935_film%29>	The Call of the Wild (1935 film)@en	William A. Wellman@en
<http://dbpedia.org/resource/How_Tasty_Was_My_Little_Frenchman>	How Tasty Was My Little Frenchman@en	Nelson Pereira dos Santos@en
<http://dbpedia.org/resource/An_Adventure_in_the_Autumn_Woods>	An Adventure in the Autumn Woods@en	D. W. Griffith@en
<http://dbpedia.org/resource/Any_Old_Port%21>	Any Old Port!@en	James W.Horne@en
<http://dbpedia.org/resource/Ferris_Bueller%27s_Day_Off>	Ferris Bueller's Day Off@en	John Hughes (filmmaker)@en
<http://dbpedia.org/resource/The_Wolf_Man_%281924_film%29>	The Wolf Man (1924 film)@en	Edmund Mortimer (actor)@en
<http://dbpedia.org/resource/Period_of_Adjustment_%28film%29>	Period of Adjustment (film)@en	George Roy Hill@en
<http://dbpedia.org/resource/Period_of_Adjustment_%28film%29>	Period of Adjustment (film)@en	George Roy Hill@en
<http://dbpedia.org/resource/Subash_Chandra_Bose_%28film%29>	Subash Chandra Bose (film)@en	K. Raghavendra Rao@en
<http://dbpedia.org/resource/The_Swan_Princess:_The_Mystery_of_the_Enchanted_Kingdom>	The Swan Princess: The Mystery of the Enchanted Kingdom@en	Richard Rich (director)@en
<http://dbpedia.org/resource/The_Swan_Princess:_The_Mystery_of_the_Enchanted_Kingdom>	The Swan Princess: The Mystery of the Enchanted Kingdom@en	Richard Rich (director)@en
<http://dbpedia.org/resource/Fast_and_Loose_%28film%29>	Fast and Loose (film)@en	Fred C. Newmeyer@en
<http://dbpedia.org/resource/Dance_with_a_Stranger>	Dance with a Stranger@en	Mike Newell (director)@en
<http://dbpedia.org/resource/Lenny_Bruce:_Swear_to_Tell_the_Truth>	Lenny Bruce: Swear to Tell the Truth@en	Robert B. Weide@en
<http://dbpedia.org/resource/A_View_to_a_Kill>	A View to a Kill@en	John Glen (director)@en
<http://dbpedia.org/resource/The_Secret_Life_of_Walter_Mitty_%28film%29>	The Secret Life of Walter Mitty (film)@en	Norman Z. McLeod@en
<http://dbpedia.org/resource/The_Three_Burials_of_Melquiades_Estrada>	The Three Burials of Melquiades Estrada@en	Tommy Lee Jones@en
<http://dbpedia.org/resource/A_Yank_at_Oxford>	A Yank at Oxford@en	Jack Conway (film-maker)@en
<http://dbpedia.org/resource/Prison_Break:_The_Final_Break>	Prison Break: The Final Break@en	Brad Turner (director)@en
<http://dbpedia.org/resource/The_Adventures_of_Smilin%27_Jack_%28serial%29>	The Adventures of Smilin' Jack (serial)@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/The_Power_of_One_%28film%29>	The Power of One (film)@en	John G. Avildsen@en
<http://dbpedia.org/resource/The_Prisoner_of_Zenda_%281937_film%29>	The Prisoner of Zenda (1937 film)@en	John Cromwell (director)@en
<http://dbpedia.org/resource/The_Prisoner_of_Zenda_%281937_film%29>	The Prisoner of Zenda (1937 film)@en	John Cromwell (director)@en
<http://dbpedia.org/resource/The_Red_Menace_%28film%29>	The Red Menace (film)@en	R. G. Springsteen@en
<http://dbpedia.org/resource/Life_or_Death_%28film%29>	Life or Death (film)@en	Kamal El Sheikh@en
<http://dbpedia.org/resource/Seven_Cities_of_Gold_%28film%29>	Seven Cities of Gold (film)@en	Robert D. Webb@en
<http://dbpedia.org/resource/Lara_Croft_Tomb_Raider:_The_Cradle_of_Life>	Lara Croft Tomb Raider: The Cradle of Life@en	Jan de Bont@en
<http://dbpedia.org/resource/The_Walking_Dead_%281995_film%29>	The Walking Dead (1995 film)@en	Preston A. Whitmore II@en
<http://dbpedia.org/resource/Four_Weddings_and_a_Funeral>	Four Weddings and a Funeral@en	Mike Newell (director)@en
<http://dbpedia.org/resource/Where_the_Heart_Is_%282000_film%29>	Where the Heart Is (2000 film)@en	Matt Williams (producer)@en
<http://dbpedia.org/resource/The_Most_Dangerous_Game_%28film%29>	The Most Dangerous Game (film)@en	Ernest B. Schoedsack@en
<http://dbpedia.org/resource/Innocence_of_Lizette>	Innocence of Lizette@en	James Kirkwood, Sr.@en
<http://dbpedia.org/resource/The_White_Rose_of_the_Wilds>	The White Rose of the Wilds@en	D. W. Griffith@en
<http://dbpedia.org/resource/Last_Train_to_Mahakali>	Last Train to Mahakali@en	Anurag Kashyap (director)@en
<http://dbpedia.org/resource/Albert_Pinto_Ko_Gussa_Kyon_Aata_Hai>	Albert Pinto Ko Gussa Kyon Aata Hai@en	Saeed Akhtar Mirza@en
<http://dbpedia.org/resource/Fox_Movietone_Follies_of_1929>	Fox Movietone Follies of 1929@en	David Butler (director)@en
<http://dbpedia.org/resource/Abu_Zayd_al-Hilali_%28film%29>	Abu Zayd al-Hilali (film)@en	Ezzel Dine Zulficar@en
<http://dbpedia.org/resource/Alien_vs._Predator_%28film%29>	Alien vs. Predator (film)@en	Paul W. S. Anderson@en
<http://dbpedia.org/resource/The_Last_Frontier_%28serial%29>	The Last Frontier (serial)@en	Spencer Gordon Bennet@en
<http://dbpedia.org/resource/San_Antonio_%28film%29>	San Antonio (film)@en	Robert Florey@en
<http://dbpedia.org/resource/Nagai_Go_World:_Maboroshi_Panty_VS_Henchin_Pokoider>	Nagai Go World: Maboroshi Panty VS Henchin Pokoider@en	Minoru Kawasaki (film director)@en
<http://dbpedia.org/resource/The_Street:_A_Film_with_the_Homeless>	The Street: A Film with the Homeless@en	Daniel Cross (filmmaker)@en
<http://dbpedia.org/resource/Autobiography_of_a_Princess>	Autobiography of a Princess@en	James Ivory (director)@en
<http://dbpedia.org/resource/The_Wild_Goose_Chase_%28film%29>	The Wild Goose Chase (film)@en	Cecil B. DeMille@en
<http://dbpedia.org/resource/The_Warriors_%28film%29>	The Warriors (film)@en	Walter Hill (filmmaker)@en
<http://dbpedia.org/resource/Ready_When_You_Are,_Mr_McGill>	Ready When You Are, Mr McGill@en	Mike Newell (director)@en
<http://dbpedia.org/resource/Free_Willy_2:_The_Adventure_Home>	Free Willy 2: The Adventure Home@en	Dwight H. Little@en
<http://dbpedia.org/resource/Blaavand_melder_storm>	Blaavand melder storm@en	Alice O'Fredericks@en
<http://dbpedia.org/resource/Moan_and_Groan,_Inc.>	Moan and Groan, Inc.@en	Robert F. McGowan@en
<http://dbpedia.org/resource/Woman_Sesame_Oil_Maker>	Woman Sesame Oil Maker@en	Xie Fei (director)@en
<http://dbpedia.org/resource/Omen_III:_The_Final_Conflict>	Omen III: The Final Conflict@en	Graham Baker (director)@en
<http://dbpedia.org/resource/House_on_Haunted_Hill_%281999_film%29>	House on Haunted Hill (1999 film)@en	William Malone (director)@en
<http://dbpedia.org/resource/Bound_and_Gagged_%28serial%29>	Bound and Gagged (serial)@en	George B. Seitz@en
<http://dbpedia.org/resource/Chill_Factor_%28film%29>	Chill Factor (film)@en	Hugh Johnson (cinematographer)@en
<http://dbpedia.org/resource/The_Cowboy_and_the_Lady_%281938_film%29>	The Cowboy and the Lady (1938 film)@en	H. C. Potter@en
<http://dbpedia.org/resource/Man_of_the_House_%281995_film%29>	Man of the House (1995 film)@en	James Orr (filmmaker)@en
<http://dbpedia.org/resource/Main_Street_on_the_March%21>	Main Street on the March!@en	Edward Cahn (director)@en
<http://dbpedia.org/resource/King_Solomon%27s_Mines_%281937_film%29>	King Solomon's Mines (1937 film)@en	Robert Stevenson (director)@en
<http://dbpedia.org/resource/Boom_Town_%28film%29>	Boom Town (film)@en	Jack Conway (film-maker)@en
<http://dbpedia.org/resource/The_Great_Train_Robbery_%28film%29>	The Great Train Robbery (film)@en	Edwin S. Porter@en
<http://dbpedia.org/resource/I%27m_Going_Home_%28film%29>	I'm Going Home (film)@en	Manoel de Oliveira@en
<http://dbpedia.org/resource/Dance_Party_USA_%28film%29>	Dance Party USA (film)@en	Aaron Katz (filmmaker)@en
<http://dbpedia.org/resource/Sherlock_Holmes_and_the_Secret_Weapon>	Sherlock Holmes and the Secret Weapon@en	Roy William Neil@en
<http://dbpedia.org/resource/I_Was_a_Communist_for_the_FBI>	I Was a Communist for the FBI@en	Gordon Douglas (director)@en
<http://dbpedia.org/resource/Flying_Tigers_%28film%29>	Flying Tigers (film)@en	David Miller (director)@en
<http://dbpedia.org/resource/Crossing_Over_%28film%29>	Crossing Over (film)@en	Wayne Kramer (filmmaker)@en
<http://dbpedia.org/resource/In_Old_Santa_Fe>	In Old Santa Fe@en	David Howard (director)@en
<http://dbpedia.org/resource/The_Prisoner_of_Zenda_%281922_film%29>	The Prisoner of Zenda (1922 film)@en	Rex Ingram (director)@en
<http://dbpedia.org/resource/Wild_in_the_Country>	Wild in the Country@en	Philip Dunne (writer)@en
<http://dbpedia.org/resource/Extreme_Prejudice_%28film%29>	Extreme Prejudice (film)@en	Walter Hill (filmmaker)@en
<http://dbpedia.org/resource/Suddenly,_Last_Summer_%28film%29>	Suddenly, Last Summer (film)@en	Joseph L. Mankiewicz@en
<http://dbpedia.org/resource/Look_for_the_Silver_Lining_%28film%29>	Look for the Silver Lining (film)@en	David Butler (director)@en
<http://dbpedia.org/resource/A_Christmas_Carol_%281971_film%29>	A Christmas Carol (1971 film)@en	Richard Williams (animator)@en
<http://dbpedia.org/resource/Pack_Up_Your_Troubles>	Pack Up Your Troubles@en	George Marshall (director)@en
<http://dbpedia.org/resource/Stairwell:_Trapped_in_the_World_Trade_Center>	Stairwell: Trapped in the World Trade Center@en	Jonathan M. Parisen@en
<http://dbpedia.org/resource/A_Life_in_the_Death_of_Joe_Meek>	A Life in the Death of Joe Meek@en	Howard S. Berger@en
<http://dbpedia.org/resource/When_Zachary_Beaver_Came_to_Town>	When Zachary Beaver Came to Town@en	John Schultz (director)@en
<http://dbpedia.org/resource/Going_Straight_%28film%29>	Going Straight (film)@en	Sidney Franklin (director)@en
<http://dbpedia.org/resource/End_of_the_World_%281977_film%29>	End of the World (1977 film)@en	John Hayes (director)@en
<http://dbpedia.org/resource/Familien_Pille_som_Spejdere>	Familien Pille som Spejdere@en	Lau Lauritzen Sr.@en
<http://dbpedia.org/resource/Rahul%27s_Arranged_Marriage_%282005%29>	Rahul's Arranged Marriage (2005)@en	Anant Mathur (filmmaker)@en
<http://dbpedia.org/resource/Ernest_Goes_to_Camp>	Ernest Goes to Camp@en	John R. Cherry III@en
<http://dbpedia.org/resource/Ernest_Goes_to_Camp>	Ernest Goes to Camp@en	John R. Cherry III@en
<http://dbpedia.org/resource/Ernest_Goes_to_Camp>	Ernest Goes to Camp@en	John R. Cherry III@en
<http://dbpedia.org/resource/Christopher_Columbus:_The_Discovery>	Christopher Columbus: The Discovery@en	John Glen (director)@en
<http://dbpedia.org/resource/Eye_of_God_%28film%29>	Eye of God (film)@en	Tim Blake Nelson@en
<http://dbpedia.org/resource/Winnie_the_Pooh_%28film%29>	Winnie the Pooh (film)@en	Stephen J. Anderson@en
<http://dbpedia.org/resource/Mad_Max_2>	Mad Max 2@en	George Miller (producer)@en
<http://dbpedia.org/resource/High_School_Confidential_%28film%29>	High School Confidential (film)@en	Jack Arnold (director)@en
<http://dbpedia.org/resource/How%27ve_You_Bean%3F>	How've You Bean?@en	Alfred J. Goulding@en
<http://dbpedia.org/resource/The_Gunfighter_%28film%29>	The Gunfighter (film)@en	Henry King (director)@en
<http://dbpedia.org/resource/Shout_at_the_Devil_%28film%29>	Shout at the Devil (film)@en	Peter R. Hunt@en
<http://dbpedia.org/resource/Amazing_Grace_and_Chuck>	Amazing Grace and Chuck@en	Mike Newell (director)@en
<http://dbpedia.org/resource/Don_Winslow_of_the_Navy>	Don Winslow of the Navy@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/The_Edge_of_the_World>	The Edge of the World@en	Michael Powell (director)@en
<http://dbpedia.org/resource/How_Stella_Got_Her_Groove_Back>	How Stella Got Her Groove Back@en	Kevin Rodney Sullivan@en
<http://dbpedia.org/resource/Flash_Gordon_Conquers_the_Universe>	Flash Gordon Conquers the Universe@en	Ford Beebe@en
<http://dbpedia.org/resource/Around_the_World_in_Eighteen_Days>	Around the World in Eighteen Days@en	B. Reeves Eason@en
<http://dbpedia.org/resource/The_Invaders_%281912%29>	The Invaders (1912)@en	Thomas H. Ince@en
<http://dbpedia.org/resource/Lean_on_Me_%28film%29>	Lean on Me (film)@en	John G. Avildsen@en
<http://dbpedia.org/resource/What_Ever_Happened_to_Aunt_Alice%3F>	What Ever Happened to Aunt Alice?@en	Lee H. Katzin@en
<http://dbpedia.org/resource/The_Adventures_of_Sebastian_Cole>	The Adventures of Sebastian Cole@en	Tod Williams (filmmaker)@en
<http://dbpedia.org/resource/Hook,_Line_&_Sinker_%281969_film%29>	Hook, Line & Sinker (1969 film)@en	George Marshall (director)@en
<http://dbpedia.org/resource/Adventures_of_a_Brown_Man_in_Search_of_Civilization>	Adventures of a Brown Man in Search of Civilization@en	James Ivory (director)@en
<http://dbpedia.org/resource/Twilight_Zone:_The_Movie>	Twilight Zone: The Movie@en	Steven Spielberg@en
<http://dbpedia.org/resource/Somebody_Help_Me_%28film%29>	Somebody Help Me (film)@en	Chris Stokes (record producer)@en
<http://dbpedia.org/resource/The_Running_Man_%28film%29>	The Running Man (film)@en	Paul Michael Glaser@en
<http://dbpedia.org/resource/From_Russia_with_Love_%28film%29>	From Russia with Love (film)@en	Terence Young (director)@en
<http://dbpedia.org/resource/Terry_and_the_Pirates_%28serial%29>	Terry and the Pirates (serial)@en	James W. Horne@en
<http://dbpedia.org/resource/The_Plains_of_Heaven>	The Plains of Heaven@en	Ian Pringle (director)@en
<http://dbpedia.org/resource/The_Pirate_of_Panama>	The Pirate of Panama@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/In_Love_and_War_%281958_film%29>	In Love and War (1958 film)@en	Philip Dunne (writer)@en
<http://dbpedia.org/resource/Mother_Carey%27s_Chickens_%28film%29>	Mother Carey's Chickens (film)@en	Rowland V. Lee@en
<http://dbpedia.org/resource/A_Fool_There_Was_%281914_film%29>	A Fool There Was (1914 film)@en	Frank Griffin (director)@en
<http://dbpedia.org/resource/Walk_the_Angry_Beach>	Walk the Angry Beach@en	John Hayes (director)@en
<http://dbpedia.org/resource/The_Lion_Has_Wings>	The Lion Has Wings@en	Brian Desmond Hurst@en
<http://dbpedia.org/resource/Man_with_a_Plan>	Man with a Plan@en	John O'Brien (filmmaker)@en
<http://dbpedia.org/resource/The_Road_to_Reno>	The Road to Reno@en	Richard Wallace (director)@en
<http://dbpedia.org/resource/48_Hrs.>	48 Hrs.@en	Walter Hill (filmmaker)@en
<http://dbpedia.org/resource/Keeping_Up_with_the_Steins>	Keeping Up with the Steins@en	Scott Marshall (director)@en
<http://dbpedia.org/resource/House_Party_4:_Down_to_the_Last_Minute>	House Party 4: Down to the Last Minute@en	Chris Stokes (record producer)@en
<http://dbpedia.org/resource/Ashes_to_Ashes_%28film%29>	Ashes to Ashes (film)@en	Wayne Gerard Trotman@en
<http://dbpedia.org/resource/Code_of_Silence_%28film%29>	Code of Silence (film)@en	Andrew Davis (film director)@en
<http://dbpedia.org/resource/The_Girl_of_the_Golden_West_%281915_film%29>	The Girl of the Golden West (1915 film)@en	Cecil B. DeMille@en
<http://dbpedia.org/resource/Last_Man_Standing_%28film%29>	Last Man Standing (film)@en	Walter Hill (filmmaker)@en
<http://dbpedia.org/resource/Into_the_Blue_%282005_film%29>	Into the Blue (2005 film)@en	John Stockwell (actor)@en
<http://dbpedia.org/resource/Mary_Poppins_%28film%29>	Mary Poppins (film)@en	Robert Stevenson (director)@en
<http://dbpedia.org/resource/The_Mystery_of_13>	The Mystery of 13@en	Francis Ford (actor)@en
<http://dbpedia.org/resource/The_Keys_of_the_Kingdom_%28film%29>	The Keys of the Kingdom (film)@en	John M. Stahl@en
<http://dbpedia.org/resource/The_Keys_of_the_Kingdom_%28film%29>	The Keys of the Kingdom (film)@en	John M. Stahl@en
<http://dbpedia.org/resource/The_Life_and_Death_of_Colonel_Blimp>	The Life and Death of Colonel Blimp@en	Michael Powell (director)@en
<http://dbpedia.org/resource/Hello_Pop%21>	Hello Pop!@en	Jack Cummings (director)@en
<http://dbpedia.org/resource/Chemical_Wedding_%28film%29>	Chemical Wedding (film)@en	Julian Doyle (filmmaker)@en
<http://dbpedia.org/resource/Ziggy_Stardust_and_the_Spiders_from_Mars_%28film%29>	Ziggy Stardust and the Spiders from Mars (film)@en	D.A. Pennebaker@en
<http://dbpedia.org/resource/Shake_Hands_with_the_Devil_%281959_film%29>	Shake Hands with the Devil (1959 film)@en	Michael Anderson (director)@en
<http://dbpedia.org/resource/The_Telephone_Girl_and_the_Lady>	The Telephone Girl and the Lady@en	D. W. Griffith@en
<http://dbpedia.org/resource/Feet_of_Clay_%28film%29>	Feet of Clay (film)@en	Cecil B. DeMille@en
<http://dbpedia.org/resource/Michael_Moore_Hates_America>	Michael Moore Hates America@en	Mike Wilson (filmmaker)@en
<http://dbpedia.org/resource/Storm_Over_the_Nile>	Storm Over the Nile@en	Terence Young (director)@en
<http://dbpedia.org/resource/The_Holly_and_the_Ivy_%28film%29>	The Holly and the Ivy (film)@en	George More O'Ferrall@en
<http://dbpedia.org/resource/The_Cotton_Club_%28film%29>	The Cotton Club (film)@en	Francis Ford Coppola@en
<http://dbpedia.org/resource/Live_Wire_%28film%29>	Live Wire (film)@en	Christian Duguay (director)@en
<http://dbpedia.org/resource/Suds_%28film%29>	Suds (film)@en	John Francis Dillon (director)@en
<http://dbpedia.org/resource/No_Time_for_Nuts>	No Time for Nuts@en	Chris Renaud (animator)@en
<http://dbpedia.org/resource/A_Home_at_the_End_of_the_World_%28film%29>	A Home at the End of the World (film)@en	Michael Mayer (director)@en
<http://dbpedia.org/resource/Guyana_Tragedy:_The_Story_of_Jim_Jones>	Guyana Tragedy: The Story of Jim Jones@en	William A. Graham (director)@en
<http://dbpedia.org/resource/Barnum_&_Ringling,_Inc.>	Barnum & Ringling, Inc.@en	Robert F. McGowan@en
<http://dbpedia.org/resource/In_Search_of_the_Castaways_%28film%29>	In Search of the Castaways (film)@en	Robert Stevenson (director)@en
<http://dbpedia.org/resource/The_Sun_Also_Shines_at_Night>	The Sun Also Shines at Night@en	Paolo and Vittorio Taviani@en
<http://dbpedia.org/resource/The_Legend_of_the_7_Golden_Vampires>	The Legend of the 7 Golden Vampires@en	Chang Cheh@en
<http://dbpedia.org/resource/Whatever_Happened_to_Harold_Smith%3F>	Whatever Happened to Harold Smith?@en	Peter Hewitt (film director)@en
<http://dbpedia.org/resource/Go_Down,_Death%21>	Go Down, Death!@en	Spencer Williams, Jr.@en
<http://dbpedia.org/resource/%22Weird_Al%22_Yankovic:_The_Ultimate_Video_Collection>	"Weird Al" Yankovic: The Ultimate Video Collection@en	"Weird Al" Yankovic@en
<http://dbpedia.org/resource/Harry_Potter_and_the_Philosopher%27s_Stone_%28film%29>	Harry Potter and the Philosopher's Stone (film)@en	Chris Columbus (filmmaker)@en
<http://dbpedia.org/resource/Eye_of_the_Tiger_%28film%29>	Eye of the Tiger (film)@en	Richard C. Sarafian@en
<http://dbpedia.org/resource/Vice_Squad_%28film%29>	Vice Squad (film)@en	Gary Sherman (director)@en
<http://dbpedia.org/resource/The_Red_Meadows>	The Red Meadows@en	Lau Lauritzen Jr.@en
<http://dbpedia.org/resource/The_Insider_%28film%29>	The Insider (film)@en	Michael Mann (director)@en
<http://dbpedia.org/resource/Alice_in_Wonderland_%281985%29>	Alice in Wonderland (1985)@en	Harry Harris (director)@en
<http://dbpedia.org/resource/You%27re_Telling_Me%21>	You're Telling Me!@en	Erle C. Kenton@en
<http://dbpedia.org/resource/The_Man,_the_Woman_and_the_Money>	The Man, the Woman and the Money@en	Eduardo De Filippo@en
<http://dbpedia.org/resource/A_Soldier%27s_Daughter_Never_Cries_%28film%29>	A Soldier's Daughter Never Cries (film)@en	James Ivory (director)@en
<http://dbpedia.org/resource/That_Darn_Cat%21_%281965_film%29>	That Darn Cat! (1965 film)@en	Robert Stevenson (director)@en
<http://dbpedia.org/resource/Save_the_Last_Dance>	Save the Last Dance@en	Thomas Carter (director)@en
<http://dbpedia.org/resource/The_Adventures_of_Peg_o%27_the_Ring>	The Adventures of Peg o' the Ring@en	Francis Ford (actor)@en
<http://dbpedia.org/resource/Lost_in_Space_%28film%29>	Lost in Space (film)@en	Stephen Hopkins (director)@en
<http://dbpedia.org/resource/Faith_%28film%29>	Faith (film)@en	James Kirkwood, Sr.@en
<http://dbpedia.org/resource/The_Blind_Princess_and_the_Poet>	The Blind Princess and the Poet@en	D. W. Griffith@en
<http://dbpedia.org/resource/For_the_Love_of_Nancy>	For the Love of Nancy@en	Paul Schneider (director)@en
<http://dbpedia.org/resource/For_Your_Eyes_Only_%28film%29>	For Your Eyes Only (film)@en	John Glen (director)@en
<http://dbpedia.org/resource/I_Was_a_Teenage_Werewolf>	I Was a Teenage Werewolf@en	Gene Fowler Jr.@en
<http://dbpedia.org/resource/Parattai_Engira_Azhagu_Sundaram>	Parattai Engira Azhagu Sundaram@en	Suresh Krishna (director)@en
<http://dbpedia.org/resource/The_Prisoner_of_St._Petersburg>	The Prisoner of St. Petersburg@en	Ian Pringle (director)@en
<http://dbpedia.org/resource/The_Devil%27s_Own_%281916_film%29>	The Devil's Own (1916 film)@en	George Marshall (director)@en
<http://dbpedia.org/resource/The_Chosen_One_%28film%29>	The Chosen One (film)@en	Aribam Syam Sharma@en
<http://dbpedia.org/resource/We_Want_a_Child%21>	We Want a Child!@en	Alice O'Fredericks@en
<http://dbpedia.org/resource/The_Magic_Christian_%28film%29>	The Magic Christian (film)@en	Joseph McGrath (film director)@en
<http://dbpedia.org/resource/Head_Over_Heels_%282001_film%29>	Head Over Heels (2001 film)@en	Mark Waters (director)@en
<http://dbpedia.org/resource/Miami_Vice_%28film%29>	Miami Vice (film)@en	Michael Mann (director)@en
<http://dbpedia.org/resource/The_Story_of_Vernon_and_Irene_Castle>	The Story of Vernon and Irene Castle@en	H. C. Potter@en
<http://dbpedia.org/resource/I_Love_You,_Beth_Cooper_%28film%29>	I Love You, Beth Cooper (film)@en	Chris Columbus (filmmaker)@en
<http://dbpedia.org/resource/This_Christmas_%28film%29>	This Christmas (film)@en	Preston A. Whitmore II@en
<http://dbpedia.org/resource/Captain_Newman,_M.D.>	Captain Newman, M.D.@en	David Miller (director)@en
<http://dbpedia.org/resource/You_Light_Up_My_Life_%28film%29>	You Light Up My Life (film)@en	Joseph Brooks (songwriter)@en
<http://dbpedia.org/resource/The_Dancing_Masters>	The Dancing Masters@en	Malcolm St. Clair (filmmaker)@en
<http://dbpedia.org/resource/A_Time_to_Heal_%28film%29>	A Time to Heal (film)@en	Michael Toshiyuki Uno@en
<http://dbpedia.org/resource/The_Legend_of_the_Lone_Ranger>	The Legend of the Lone Ranger@en	William A. Fraker@en
<http://dbpedia.org/resource/Allan_Quatermain_and_the_Lost_City_of_Gold>	Allan Quatermain and the Lost City of Gold@en	Gary Nelson (director)@en
<http://dbpedia.org/resource/Home_Alone_2:_Lost_in_New_York>	Home Alone 2: Lost in New York@en	Chris Columbus (filmmaker)@en
<http://dbpedia.org/resource/The_Mothers_of_Plaza_de_Mayo>	The Mothers of Plaza de Mayo@en	Lourdes Portillo@en
<http://dbpedia.org/resource/The_Good_Earth_%28film%29>	The Good Earth (film)@en	Victor Fleming@en
<http://dbpedia.org/resource/Charlie_Chan_in_Panama>	Charlie Chan in Panama@en	Norman Foster (director)@en
<http://dbpedia.org/resource/Charlie_Chan_in_Panama>	Charlie Chan in Panama@en	Norman Foster (director)@en
<http://dbpedia.org/resource/Too_Hot_to_Handle_%281938_film%29>	Too Hot to Handle (1938 film)@en	Jack Conway (filmmaker)@en
<http://dbpedia.org/resource/Tailspin_Tommy_in_the_Great_Air_Mystery>	Tailspin Tommy in the Great Air Mystery@en	Ray Taylor (director)@en
