id,title,director
"<http://data.linkedmdb.org/resource/film/40089>","Michael Moore Hates America","Mike Wilson (Director)"
"<http://data.linkedmdb.org/resource/film/64978>","Storm Over the Nile","Terence Young (Director)"
"<http://data.linkedmdb.org/resource/film/55870>","The Holly and the Ivy","George More O'Ferrall (Director)"
"<http://data.linkedmdb.org/resource/film/713>","The Cotton Club","Francis Ford Coppola (Director)"
"<http://data.linkedmdb.org/resource/film/4630>","Live Wire","Christian Duguay (Director)"
"<http://data.linkedmdb.org/resource/film/7411>","Suds","John Francis Dillon (Director)"
"<http://data.linkedmdb.org/resource/film/10517>","No Time for Nuts","Chris Renaud (Director)"
"<http://data.linkedmdb.org/resource/film/70265>","A Home at the End of the World","Michael Mayer (Director)"
"<http://data.linkedmdb.org/resource/film/18549>","Guyana Tragedy: The Story of Jim Jones","William Alexander Graham (Director)"
"<http://data.linkedmdb.org/resource/film/65898>","Barnum & Ringling, Inc.","Robert F. McGowan (Director)"
"<http://data.linkedmdb.org/resource/film/56741>","In Search of the Castaways","Robert Stevenson (Director)"
"<http://data.linkedmdb.org/resource/film/91229>","The Sun Also Shines at Night","Paolo and Vittorio Taviani (Director)"
"<http://data.linkedmdb.org/resource/film/42931>","The Legend of the 7 Golden Vampires","Chang Cheh (Director)"
"<http://data.linkedmdb.org/resource/film/2338>","Whatever Happened to Harold Smith?","Peter Hewitt (Director)"
"<http://data.linkedmdb.org/resource/film/70409>","Go Down Death","Spencer Williams (Director)"
"<http://data.linkedmdb.org/resource/film/5922>","Weird Al Yankovic: The Ultimate Video Collection","Jay Levey (Director)"
"<http://data.linkedmdb.org/resource/film/1236>","Harry Potter and the Philosopher's Stone","Chris Columbus (Director)"
"<http://data.linkedmdb.org/resource/film/5154>","Eye of the Tiger","Richard C. Sarafian (Director)"
"<http://data.linkedmdb.org/resource/film/3883>","Vice Squad","Gary Sherman (Director)"
"<http://data.linkedmdb.org/resource/film/65191>","The Red Meadows","Bodil Ipsen (Director)"
"<http://data.linkedmdb.org/resource/film/343>","The Insider","Michael Mann (Director)"
"<http://data.linkedmdb.org/resource/film/548>","Alice in Wonderland","Harry Harris (Director)"
"<http://data.linkedmdb.org/resource/film/66705>","You're Telling Me!","Erle C. Kenton (Director)"
"<http://data.linkedmdb.org/resource/film/17101>","The Man, the Woman and the Money","Eduardo De Filippo (Director)"
"<http://data.linkedmdb.org/resource/film/8097>","A Soldier's Daughter Never Cries","James Ivory (Director)"
"<http://data.linkedmdb.org/resource/film/2047>","That Darn Cat!","Robert Stevenson (Director)"
"<http://data.linkedmdb.org/resource/film/41524>","Save the Last Dance","Thomas Carter (Director)"
"<http://data.linkedmdb.org/resource/film/25061>","The Adventures of Peg o' the Ring","Jacques Jaccard (Director)"
"<http://data.linkedmdb.org/resource/film/1094>","Lost in Space","Stephen Hopkins (Director)"
"<http://data.linkedmdb.org/resource/film/65968>","Faith","James Kirkwood, Sr. (Director)"
"<http://data.linkedmdb.org/resource/film/56354>","The Blind Princess and the Poet","D. W. Griffith (Director)"
"<http://data.linkedmdb.org/resource/film/84102>","For the Love of Nancy","Paul Schneider (Director)"
"<http://data.linkedmdb.org/resource/film/8794>","For Your Eyes Only","John Glen (Director)"
"<http://data.linkedmdb.org/resource/film/40810>","I Was a Teenage Werewolf","Gene Fowler Jr. (Director)"
"<http://data.linkedmdb.org/resource/film/49374>","Parattai Engira Azhagu Sundaram","Suresh Krishna (Director)"
"<http://data.linkedmdb.org/resource/film/88303>","The Prisoner of St. Petersburg","Ian Pringle (Director)"
"<http://data.linkedmdb.org/resource/film/21873>","The Devil's Own","George Marshall (Director)"
"<http://data.linkedmdb.org/resource/film/91407>","The Chosen One","Aribam Syam Sharma (Director)"
"<http://data.linkedmdb.org/resource/film/66553>","We Want a Child!","Alice O'Fredericks (Director)"
"<http://data.linkedmdb.org/resource/film/9545>","The Magic Christian","Joseph McGrath (Director)"
"<http://data.linkedmdb.org/resource/film/8168>","Head Over Heels","Mark Waters (Director)"
"<http://data.linkedmdb.org/resource/film/4034>","Miami Vice","Michael Mann (Director)"
"<http://data.linkedmdb.org/resource/film/39341>","The Story of Vernon and Irene Castle","H. C. Potter (Director)"
"<http://data.linkedmdb.org/resource/film/52229>","I Love You Beth Cooper","Chris Columbus (Director)"
"<http://data.linkedmdb.org/resource/film/20724>","This Christmas","Preston A. Whitmore II (Director)"
"<http://data.linkedmdb.org/resource/film/2298>","Captain Newman, M.D.","David Miller (Director)"
"<http://data.linkedmdb.org/resource/film/46107>","You Light Up My Life","Joseph Brooks (Director)"
"<http://data.linkedmdb.org/resource/film/48116>","The Dancing Masters","Malcolm St. Clair (Director)"
"<http://data.linkedmdb.org/resource/film/9668>","A Time to Heal","Michael Toshiyuki Uno (Director)"
"<http://data.linkedmdb.org/resource/film/40495>","The Legend of the Lone Ranger","William A. Fraker (Director)"
"<http://data.linkedmdb.org/resource/film/40474>","Allan Quatermain and the Lost City of Gold","Gary Nelson (Director)"
"<http://data.linkedmdb.org/resource/film/706>","Home Alone 2: Lost in New York","Chris Columbus (Director)"
"<http://data.linkedmdb.org/resource/film/70489>","The Mothers of Plaza de Mayo","Susana Blaustein Mu?oz (Director)"
"<http://data.linkedmdb.org/resource/film/85>","The Good Earth","Victor Fleming (Director)"
"<http://data.linkedmdb.org/resource/film/57986>","Charlie Chan in Reno","Norman Foster (Director)"
"<http://data.linkedmdb.org/resource/film/96715>","Charlie Chan in Panama","Norman Foster (Director)"
"<http://data.linkedmdb.org/resource/film/83101>","Too Hot to Handle","Jack Conway (Director)"
"<http://data.linkedmdb.org/resource/film/15140>","Tailspin Tommy in the Great Air Mystery","Ray Taylor (Director)"
"<http://data.linkedmdb.org/resource/film/13920>","Monster on the Campus","Jack Arnold (Director)"
"<http://data.linkedmdb.org/resource/film/65738>","Edison, Marconi & Co.","Robert A. McGowan (Director)"
"<http://data.linkedmdb.org/resource/film/8993>","The Endurance: Shackleton's Legendary Antarctic Expedition","George Butler (Director)"
"<http://data.linkedmdb.org/resource/film/22695>","The Eagle and the Hawk","Stuart Walker (Director)"
"<http://data.linkedmdb.org/resource/film/66911>","Mig og min lillebror og storsmuglerne","Lau Lauritzen Jr. (Director)"
"<http://data.linkedmdb.org/resource/film/15582>","Jungle Queen","Lewis D. Collins (Director)"
"<http://data.linkedmdb.org/resource/film/15510>","Riders of Death Valley","Ford Beebe (Director)"
"<http://data.linkedmdb.org/resource/film/68379>","Come Back, Miss Pipps","Edward Cahn (Director)"
"<http://data.linkedmdb.org/resource/film/65429>","Morning in the Streets","Denis Mitchell (Director)"
"<http://data.linkedmdb.org/resource/film/2935>","Hearts and Minds","Peter Davis (Director)"
"<http://data.linkedmdb.org/resource/film/23839>","Why Change Your Wife?","Cecil B. DeMille (Director)"
"<http://data.linkedmdb.org/resource/film/3914>","Lloyd's of London","Henry King (Director)"
"<http://data.linkedmdb.org/resource/film/52485>","Perils of the Wild","Francis Ford (Director)"
"<http://data.linkedmdb.org/resource/film/1744>","Wicker Park","Paul McGuigan (Director)"
"<http://data.linkedmdb.org/resource/film/3638>","Ten Little Indians","George Pollock (Director)"
"<http://data.linkedmdb.org/resource/film/8267>","The Bostonians","James Ivory (Director)"
"<http://data.linkedmdb.org/resource/film/42971>","A Ticket to Tomahawk","Richard Sale (Director)"
"<http://data.linkedmdb.org/resource/film/38606>","The Adventures of Buckaroo Banzai Across the 8th Dimension","W. D. Richter (Director)"
"<http://data.linkedmdb.org/resource/film/17341>","Touching the Void","Kevin MacDonald (Director)"
"<http://data.linkedmdb.org/resource/film/11171>","Sherlock Holmes and the House of Fear","Roy William Neill (Director)"
"<http://data.linkedmdb.org/resource/film/55036>","Tom Brown's School Days","Robert Stevenson (Director)"
"<http://data.linkedmdb.org/resource/film/55930>","Under the Yoke","J. Gordon Edwards (Director)"
"<http://data.linkedmdb.org/resource/film/24292>","The Sun Also Rises","Henry King (Director)"
"<http://data.linkedmdb.org/resource/film/38805>","A Patch of Blue","Guy Green (Director)"
"<http://data.linkedmdb.org/resource/film/742>","The Last Unicorn","Jules Bass (Director)"
"<http://data.linkedmdb.org/resource/film/21486>","What's the World Coming To?","Richard Wallace (Director)"
"<http://data.linkedmdb.org/resource/film/41477>","Pride of the Bowery","Joseph H. Lewis (Director)"
"<http://data.linkedmdb.org/resource/film/18049>","Love in the Time of Cholera","Mike Newell (Director)"
"<http://data.linkedmdb.org/resource/film/93441>","The Night of the Party","Michael Powell (Director)"
"<http://data.linkedmdb.org/resource/film/2393>","The Last of the Mohicans","Michael Mann (Director)"
"<http://data.linkedmdb.org/resource/film/16238>","Blood Feast 2: All U Can Eat","Herschell Gordon Lewis (Director)"
"<http://data.linkedmdb.org/resource/film/42544>","I Dream Too Much","John Cromwell (Director)"
"<http://data.linkedmdb.org/resource/film/8696>","Sinister Saga of Making ""The Stunt Man""","Richard Rush (Director)"
"<http://data.linkedmdb.org/resource/film/16181>","Are You Ready for Love?","Helen M. Grace (Director)"
"<http://data.linkedmdb.org/resource/film/22221>","A Ride for a Bride","George Nichols (Director)"
"<http://data.linkedmdb.org/resource/film/73492>","The Bandit of Brazil","Lima Barreto (Director)"
"<http://data.linkedmdb.org/resource/film/39900>","Lady in the Lake","Robert Montgomery (Director)"
"<http://data.linkedmdb.org/resource/film/48619>","Hot Lead and Cold Feet","Robert Butler (Director)"
"<http://data.linkedmdb.org/resource/film/11077>","One Touch of Venus","William A. Seiter (Director)"
"<http://data.linkedmdb.org/resource/film/41350>","One Touch of Venus","William A. Seiter (Director)"
"<http://data.linkedmdb.org/resource/film/2435>","The Clan of the Cave Bear","Michael Chapman (Director)"
"<http://data.linkedmdb.org/resource/film/5089>","The Overlanders","Harry Watt (Director)"
"<http://data.linkedmdb.org/resource/film/50526>","The Painted Veil","John Curran (Director)"
"<http://data.linkedmdb.org/resource/film/40392>","The Shoes of the Fisherman","Michael Anderson (Director)"
"<http://data.linkedmdb.org/resource/film/6935>","The Emperor's New Clothes","Alan Taylor (Director)"
"<http://data.linkedmdb.org/resource/film/6986>","The Dukes of Hazzard: Reunion!","Lewis Teague (Director)"
"<http://data.linkedmdb.org/resource/film/244>","The Song of Bernadette","Henry King (Director)"
"<http://data.linkedmdb.org/resource/film/15541>","Don Winslow of the Coast Guard","Ray Taylor (Director)"
"<http://data.linkedmdb.org/resource/film/13465>","Sunny Side Up","David Butler (Director)"
"<http://data.linkedmdb.org/resource/film/5080>","It's All True","Orson Welles (Director)"
"<http://data.linkedmdb.org/resource/film/5767>","I Married a Communist","Robert Stevenson (Director)"
"<http://data.linkedmdb.org/resource/film/53395>","Kiss or Kill","Bill Bennett (Director)"
"<http://data.linkedmdb.org/resource/film/11476>","Captain Corelli's Mandolin","John Madden (Director)"
"<http://data.linkedmdb.org/resource/film/66925>","Wait Until Dark","Terence Young (Director)"
"<http://data.linkedmdb.org/resource/film/38954>","Wait Until Dark","Terence Young (Director)"
"<http://data.linkedmdb.org/resource/film/39288>","Monty Python Live at the Hollywood Bowl","Terry Hughes (Director)"
"<http://data.linkedmdb.org/resource/film/55920>","Was He a Coward?","D. W. Griffith (Director)"
"<http://data.linkedmdb.org/resource/film/70667>","The Sound of the Violin in My Lai","Tran Van Thuy (Director)"
"<http://data.linkedmdb.org/resource/film/38531>","Butch Cassidy and the Sundance Kid","George Roy Hill (Director)"
"<http://data.linkedmdb.org/resource/film/96667>","The Garden of Allah","Rex Ingram (Director)"
"<http://data.linkedmdb.org/resource/film/65955>","Beauty and the Rogue","Henry King (Director)"
"<http://data.linkedmdb.org/resource/film/4427>","Toy Soldiers","Daniel Petrie, Jr. (Director)"
"<http://data.linkedmdb.org/resource/film/10221>","Dr. No","Terence Young (Director)"
"<http://data.linkedmdb.org/resource/film/66878>","Dad for a Day","Edward Cahn (Director)"
"<http://data.linkedmdb.org/resource/film/54346>","One Night in Eden","David Mallet (Director)"
"<http://data.linkedmdb.org/resource/film/73582>","Two Guys from Milwaukee","David Butler (Director)"
"<http://data.linkedmdb.org/resource/film/54891>","Two Guys from Texas","David Butler (Director)"
"<http://data.linkedmdb.org/resource/film/11097>","When the Sky Falls","John Mackenzie (Director)"
"<http://data.linkedmdb.org/resource/film/42588>","The Life and Death of Peter Sellers","Stephen Hopkins (Director)"
"<http://data.linkedmdb.org/resource/film/8782>","The Adventures of Sherlock Holmes","Alfred L. Werker (Director)"
"<http://data.linkedmdb.org/resource/film/4767>","The Game of Their Lives","Daniel Gordon (Director)"
"<http://data.linkedmdb.org/resource/film/1956>","True Stories","David Byrne (Director)"
"<http://data.linkedmdb.org/resource/film/50113>","The Green-Eyed Devil","James Kirkwood, Sr. (Director)"
"<http://data.linkedmdb.org/resource/film/7213>","Homeward Bound II: Lost in San Francisco","David R. Ellis (Director)"
"<http://data.linkedmdb.org/resource/film/41867>","Return from Witch Mountain","John Hough (Director)"
"<http://data.linkedmdb.org/resource/film/24283>","The Two Brothers","D. W. Griffith (Director)"
"<http://data.linkedmdb.org/resource/film/15586>","The Royal Mounted Rides Again","Lewis D. Collins (Director)"
"<http://data.linkedmdb.org/resource/film/4191>","Rapa Nui","Kevin Reynolds (Director)"
"<http://data.linkedmdb.org/resource/film/25020>","While the City Sleeps","Jack Conway (Director)"
"<http://data.linkedmdb.org/resource/film/11321>","Alien Nation: Dark Horizon","Kenneth Johnson (Director)"
"<http://data.linkedmdb.org/resource/film/807>","Ginger Snaps","John Fawcett (Director)"
"<http://data.linkedmdb.org/resource/film/71618>","Two Knights from Brooklyn","Kurt Neumann (Director)"
"<http://data.linkedmdb.org/resource/film/19114>","Beauty and the Beast","David Lister (Director)"
"<http://data.linkedmdb.org/resource/film/38384>","In the Land of the Head Hunters","Edward S. Curtis (Director)"
"<http://data.linkedmdb.org/resource/film/1519>","The Count of Monte Cristo","Kevin Reynolds (Director)"
"<http://data.linkedmdb.org/resource/film/54209>","Pound","Robert Downey Sr. (Director)"
"<http://data.linkedmdb.org/resource/film/22233>","Twixt Love and Fire","George Nichols (Director)"
"<http://data.linkedmdb.org/resource/film/2184>","Into the West","Mike Newell (Director)"
"<http://data.linkedmdb.org/resource/film/8340>","Police Academy","Hugh Wilson (Director)"
"<http://data.linkedmdb.org/resource/film/1075>","Police Academy","Jerry Paris (Director)"
"<http://data.linkedmdb.org/resource/film/1968>","Calamity Jane","David Butler (Director)"
"<http://data.linkedmdb.org/resource/film/40886>","The One That Got Away","Roy Ward Baker (Director)"
"<http://data.linkedmdb.org/resource/film/6929>","Lock Up","John Flynn (Director)"
"<http://data.linkedmdb.org/resource/film/42965>","Hells Angels on Wheels","Richard Rush (Director)"
"<http://data.linkedmdb.org/resource/film/39838>","Conquest of the Planet of the Apes","J. Lee Thompson (Director)"
"<http://data.linkedmdb.org/resource/film/743>","Boys' Night Out","Michael Gordon (Director)"
"<http://data.linkedmdb.org/resource/film/7571>","The Island of Dr. Moreau","Don Taylor (Director)"
"<http://data.linkedmdb.org/resource/film/361>","Darby O'Gill and the Little People","Robert Stevenson (Director)"
"<http://data.linkedmdb.org/resource/film/9326>","Nothing Else Matters","George Pearson (Director)"
"<http://data.linkedmdb.org/resource/film/52051>","Aliens in the Attic","John Schultz (Director)"
"<http://data.linkedmdb.org/resource/film/2317>","The Fox and the Hound","Richard Rich (Director)"
"<http://data.linkedmdb.org/resource/film/68601>","Welcome to the Rileys","Jake Scott (Director)"
"<http://data.linkedmdb.org/resource/film/59028>","Make a Million","Lewis D. Collins (Director)"
"<http://data.linkedmdb.org/resource/film/15585>","Secret Agent X-9","Lewis D. Collins (Director)"
"<http://data.linkedmdb.org/resource/film/62192>","Tomorrow Never Comes","Peter Collinson (Director)"
"<http://data.linkedmdb.org/resource/film/54962>","The True Story of the Civil War","Louis Clyde Stoumen (Director)"
"<http://data.linkedmdb.org/resource/film/74053>","Gifted Hands: The Ben Carson Story","Thomas Carter (Director)"
"<http://data.linkedmdb.org/resource/film/54731>","Knowhutimean? Hey Vern, It's My Family Album","John R. Cherry III (Director)"
"<http://data.linkedmdb.org/resource/film/5058>","Sarah Silverman: Jesus Is Magic","Liam Lynch (Director)"
"<http://data.linkedmdb.org/resource/film/14674>","Anti-Semitism in the 21st Century: The Resurgence","Andrew Goldberg (Director)"
"<http://data.linkedmdb.org/resource/film/1437>","The Black Cauldron","Richard Rich (Director)"
"<http://data.linkedmdb.org/resource/film/16594>","The Prisoner or: How I Planned to Kill Tony Blair","Michael Tucker (Director)"
"<http://data.linkedmdb.org/resource/film/22974>","Pirates of the High Seas","Spencer Gordon Bennet (Director)"
"<http://data.linkedmdb.org/resource/film/38332>","Creature from the Black Lagoon","Jack Arnold (Director)"
"<http://data.linkedmdb.org/resource/film/6677>","The First Men in the Moon","Bruce Gordon (Director)"
"<http://data.linkedmdb.org/resource/film/54384>","The Case of the Velvet Claws","William Clemens (Director)"
"<http://data.linkedmdb.org/resource/film/65042>","The Girl in the Crowd","Michael Powell (Director)"
"<http://data.linkedmdb.org/resource/film/38252>","The Barretts of Wimpole Street","Sidney Franklin (Director)"
"<http://data.linkedmdb.org/resource/film/24717>","The Barretts of Wimpole Street","Sidney Franklin (Director)"
"<http://data.linkedmdb.org/resource/film/66673>","Bear Facts","Gordon Douglas (Director)"
"<http://data.linkedmdb.org/resource/film/39719>","Shattered Glass","Billy Ray (Director)"
"<http://data.linkedmdb.org/resource/film/73038>","Mr. Moto Takes a Chance","Norman Foster (Director)"
"<http://data.linkedmdb.org/resource/film/58738>","Mr. Moto Takes a Vacation","Norman Foster (Director)"
"<http://data.linkedmdb.org/resource/film/69741>","Short Eyes","Robert M. Young (Director)"
"<http://data.linkedmdb.org/resource/film/72122>","Pin Up Girl","H. Bruce Humberstone (Director)"
"<http://data.linkedmdb.org/resource/film/8838>","Liz: The Elizabeth Taylor Story","Kevin Connor (Director)"
"<http://data.linkedmdb.org/resource/film/57314>","Pot o' Gold","George Marshall (Director)"
"<http://data.linkedmdb.org/resource/film/67549>","Is There Anybody There?","John Crowley (Director)"
"<http://data.linkedmdb.org/resource/film/69959>","Is Anybody There?","John Crowley (Director)"
"<http://data.linkedmdb.org/resource/film/98114>","Jack of Diamonds","Don Taylor (Director)"
"<http://data.linkedmdb.org/resource/film/45123>","The Attack of the Giant Moussaka","Panos H. Koutras (Director)"
"<http://data.linkedmdb.org/resource/film/41360>","The Thief and the Cobbler","Richard Williams (Director)"
"<http://data.linkedmdb.org/resource/film/77123>","Shoot Loud, Louder... I Don't Understand","Eduardo De Filippo (Director)"
"<http://data.linkedmdb.org/resource/film/56082>","Heart and Soul","J. Gordon Edwards (Director)"
"<http://data.linkedmdb.org/resource/film/52362>","The Night of Counting the Years","Shadi Abdel Salam (Director)"
"<http://data.linkedmdb.org/resource/film/7845>","Book of Love","Alan Brown (Director)"
"<http://data.linkedmdb.org/resource/film/15313>","The Wedding Party","Brian De Palma (Director)"
"<http://data.linkedmdb.org/resource/film/68418>","South of Tana River","Bent Christensen (Director)"
